file_path,label_source,file_exists,file_size_bytes,metadata_duration_seconds,sample_rate_hz,channels,estimated_bitrate_kbps,container_format,codec_subtype,bitrate_kbps,bitrate_mode,mpeg_version,mp3_mode,metadata_error
music/Wang Chung - Let's Go!.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Birdman Featuring Lil Wayne - Pop Bottles.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Billy Joel - Keeping The Faith.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/OneRepublic - Love Runs Out.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Buddy Starcher - History Repeats Itself.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Carters - Friends.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/James Darren - Goodbye Cruel World.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Tank - Please Don't Go.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Ricky Martin - Tal Vez.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Gladys Knight And The Pips - Baby Don't Change Your Mind.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Brian Hyland - Get The Message.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
"music/The Dells - O-O, I Love You.mp3",charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Miley Cyrus - Malibu.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Bobby Darin - You Must Have Been A Beautiful Baby.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Glee Cast - Pure Imagination.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/JAY-Z Featuring Gloria Carter - Smile.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Del Shannon - Do You Want To Dance.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Glee Cast Featuring Neil Patrick Harris - Dream On.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Script - Nothing.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Toby Keith - Cryin' For Me (Wayman's Song).mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Javier Colon - Angel.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Justin Bieber - Trust.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Daryl Hall John Oates - Private Eyes.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Drake Featuring Fivio Foreign & Sosa Geek - Demons.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Drake - Passionfruit.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Charlie Rich - She Called Me Baby.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/St. Lunatics - Midwest Swing.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Bobby Bloom - Make Me Happy.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jaheim - Could It Be.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Al Martino - I Started Loving You Again.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Justin Bieber - Company.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Cupid - Cupid Shuffle.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Producers - What She Does To Me (The Diana Song).mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Cousin Silas - 06_Recrudescence_-_Part-6.mp3,archive_low_download,True,17913384,444.780566893424,44100.0,2.0,322.1972421163322,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Sit At My Right Hand - 02-Brazil.mp3,archive_low_download,True,5249054,122.84210884353742,44100.0,2.0,341.84069612062166,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Demonic Sweaters - Demonic Sweaters - Geeky Gigs - 03 Rise And Shine (Featuring Megpoid GUMI).mp3,archive_low_download,True,4130816,169.3421088435374,44100.0,2.0,195.14654816619262,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Kamin - 06-HaseimLicht.mp3,archive_low_download,True,4098553,256.1265306122449,44100.0,2.0,128.0165077847365,MP3,MPEG_LAYER_III,128.0,constant,MPEG 1.0,stereo,
music/low_stream/Unknown - 04 Together We Will Die Alone.mp3,archive_low_download,True,19974155,495.14666666666665,44100.0,2.0,322.71900581645843,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/hash-head - 05.Breaking.mp3,archive_low_download,True,10039405,251.20099773242632,44100.0,2.0,319.7250039808759,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/fst - fst_ambientimprovisations_vol2_01_vbr.mp3,archive_low_download,True,22285941,954.3836734693878,44100.0,2.0,186.80907160941564,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/POWER NOIZE MC - 19. Working Class Protest Strike.mp3,archive_low_download,True,9833721,245.76,44100.0,2.0,320.10810546875,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Stahlfabrik - 2_emision_termoionica_parte_2_dimensional.mp3,archive_low_download,True,72042545,1800.8787083333334,48000.0,2.0,320.0328580337251,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Crucifuck - 07Cancer.mp3,archive_low_download,True,6995009,218.83043083900228,44100.0,2.0,255.72344662233422,MP3,MPEG_LAYER_III,256.0,constant,MPEG 1.0,stereo,
music/low_stream/Ayato - 16-u_come_4_troubles.mp3,archive_low_download,True,2403350,150.54684807256237,44100.0,2.0,127.71306902906952,MP3,MPEG_LAYER_III,128.0,constant,MPEG 1.0,stereo,
music/low_stream/Phillip Wilkerson - 02SpeakingOfImmortality.mp3,archive_low_download,True,7368399,180.0,44100.0,2.0,327.48440000000005,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/ronald vonk - ms010n_1_roonan-stitched.mp3,archive_low_download,True,8870016,369.54256235827665,44100.0,2.0,192.02152939342116,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Dr. Stylus - hitthedoor_64kb.mp3,archive_low_download,True,3217088,401.99558333333334,24000.0,2.0,64.02235513781557,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/Sypha Nadon - MZR046_Sypha_Nadon_Pleasant_Songs_01_You_Lost_Her.mp3,archive_low_download,True,4187172,174.7271201814059,44100.0,2.0,191.7125170106519,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,joint stereo,
music/low_stream/The History and Civilization of the Great Black Swamp - great_black_swamp-05-dreyfusmcdryfus.mp3,archive_low_download,True,3315712,138.14115646258503,44100.0,2.0,192.01877759858178,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,stereo,
music/low_stream/Каловая Рвота - 10. Перемен (Кино cover).mp3,archive_low_download,True,7351113,183.6077551020408,44100.0,2.0,320.2964056028935,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,stereo,
"music/low_stream/Копро-Гурман Должен Быть Довольным & Хрюсопохожие Мутанты, Родившиеся В Коробке Из-Под Стиральной Машины & Гомосексуальн - 22.mp3",archive_low_download,True,266436,22.225600907029477,44100.0,2.0,95.90237892402074,MP3,MPEG_LAYER_III,96.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Jimmy Spits - JimmySpits-LeaPsAndBounds-09-TheOtherSide_vbr.mp3,archive_low_download,True,4332656,255.3208163265306,44100.0,2.0,135.75566809903827,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Electric Sea Spider - 11RubiksCube.mp3,archive_low_download,True,4877312,203.4653514739229,44100.0,2.0,191.76973237628027,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Demonic Sweaters - Demonic Sweaters - Sol Lepidoptera - 12 Welcome Spring.mp3,archive_low_download,True,3192832,128.2843537414966,44100.0,2.0,199.10967514768424,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Nitrogene - (BOMAB014) 01. Nitrogene - Clear_Clear.mp3,archive_low_download,True,15119720,377.9145351473923,44100.0,2.0,320.0664402940328,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Esteban Porronett - 15.SoloEnLaCiudadconSofaPasquinelli.mp3,archive_low_download,True,18540754,463.39775510204083,44100.0,2.0,320.083622259539,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,stereo,
music/low_stream/Susan Matthews - 01-The-Road-From-Veliko-part-one.mp3,archive_low_download,True,6422016,383.13072562358275,44100.0,2.0,134.0955568530306,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Lucas Darklord - 2020_06_04_21_51_19-26.32bpmStereoRough.mp3,archive_low_download,True,4990381,202.64925170068028,44100.0,2.0,197.00565220427103,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Various New England Artists - 98_bonustrack_theAberration-LiquidCourage.mp3,archive_low_download,True,11278080,305.6666666666667,44100.0,2.0,295.1733042529989,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/GAAD - 05Gaad-ShootForShit_64kb.mp3,archive_low_download,True,1888884,235.98984126984126,22050.0,2.0,64.03272242012032,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/Øe - 01.Oe-DriftI.mp3,archive_low_download,True,16612494,846.1351473922903,44100.0,2.0,157.0670505882958,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/daniel_nose - 04. Blockhead (feat. Cuzzin Coo).mp3,archive_low_download,True,5554176,192.02403628117915,44100.0,2.0,231.3950318955724,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/SPaCeyALieN Vs Cerebral Bomb - 01_SPaCeyALieN-Hallo_Corona.mp3,archive_low_download,True,7188967,179.87555555555556,44100.0,2.0,319.7306928246689,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/NESMETAL - 1-10VictoryFanfare.mp3,archive_low_download,True,1272551,79.51866213151928,44100.0,2.0,128.02539337447848,MP3,MPEG_LAYER_III,128.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Cian Orbe Netlabel - 01 - Yume Station - Asobu (Filmy Ghost Rework) [El Castillo Rospigliosi].mp3,archive_low_download,True,4113730,188.63766439909298,44100.0,2.0,174.4605993974459,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/deemage - 04-deemage_-_peace_forever.mp3,archive_low_download,True,390728,130.2,16000.0,2.0,24.007864823348697,MP3,MPEG_LAYER_III,24.0,constant,MPEG 2.0,joint stereo,
music/low_stream/Various Artists - 01. applecore - astrobient.mp3,archive_low_download,True,5754368,241.91747916666668,48000.0,2.0,190.29192995304268,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/FamiCorp Virtual Enterprises - FamiCorp Virtual Enterprises - Hoe™ - 17 Renegade Theme.mp3,archive_low_download,True,8824907,347.7884807256236,44100.0,2.0,202.99480837520028,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Deep-X Recordings - deepx272-01_-_Jozef_Fabianskiy_-_Black_Sea.mp3,archive_low_download,True,19739065,493.8978684807256,44100.0,2.0,319.7270733031369,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/various artists - 10Telegraph909-cyclotron.mp3,archive_low_download,True,4122599,103.0517006802721,44100.0,2.0,320.04121991471163,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,stereo,
music/low_stream/Dafuqex - Dafuqex - Nightwish - 05 The Krispiest Kriddim.mp3,archive_low_download,True,6783832,278.9051700680272,44100.0,2.0,194.5846180863659,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Blit - blit-satisfaccion_vbr.mp3,archive_low_download,True,2640566,158.7461224489796,44100.0,2.0,133.0711432450222,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Giftgas - 07HeldAgainstTheirWill.mp3,archive_low_download,True,5432760,226.3428798185941,44100.0,2.0,192.01876389853012,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,stereo,
music/low_stream/Post Apocalyptic Zombie - 06DustmitesInTheBunker.mp3,archive_low_download,True,7255816,302.29614512471653,44100.0,2.0,192.01875027566788,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,stereo,
music/low_stream/Stream69 - JNN091-12-PureVolume.mp3,archive_low_download,True,12441728,311.3075283446712,44100.0,2.0,319.7282909579972,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/fp - 01-fp-cendre-1.mp3,archive_low_download,True,5933056,244.59861678004535,44100.0,2.0,194.05035328831102,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,stereo,
music/low_stream/Schlam and Selbst-Morder - 03Selbst-morder-Awaken.mp3,archive_low_download,True,970075,69.41750566893424,44100.0,2.0,111.7960077247925,MP3,MPEG_LAYER_III,112.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Given Willingly - 06...heresEveryShittyMinuteRevisited.mp3,archive_low_download,True,2224640,99.81891156462585,44100.0,2.0,178.29406994162218,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/vlad ribarski - thejammaleckstar_118.200.mp3,archive_low_download,True,2810360,140.63244897959183,44100.0,2.0,159.86978939165493,MP3,MPEG_LAYER_III,160.0,constant,MPEG 1.0,stereo,
music/low_stream/Akustikkoppler - 10GesangDerQuerulanten.mp3,archive_low_download,True,5668718,210.29995464852607,44100.0,2.0,215.64314683658844,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/v.v.a.a - sesion_mecha_po_poy_aggnes_pe.mp3,archive_low_download,True,908352,56.772,48000.0,2.0,128.0,MP3,MPEG_LAYER_III,128.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Andy N - 17InvisibleThreadsTorIntermixKylyra.mp3,archive_low_download,True,10243646,320.4660090702948,44100.0,2.0,255.718752318672,MP3,MPEG_LAYER_III,256.0,constant,MPEG 1.0,stereo,
music/low_stream/Fossil Fuel - 25-fossil_fuel-a_hook.mp3,archive_low_download,True,5102907,290.3466666666667,44100.0,2.0,140.60177259368112,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/we are debris - We Are Debris - lost ep - 06 - its the clapz-n.mp3,archive_low_download,True,997669,62.34820861678005,44100.0,2.0,128.01253118685344,MP3,MPEG_LAYER_III,128.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Sara Ayers - SaraAyers-Sylvatica-05-21Years.mp3,archive_low_download,True,12620857,394.35925170068026,44100.0,2.0,256.0276082393881,MP3,MPEG_LAYER_III,256.0,constant,MPEG 1.0,stereo,
music/low_stream/бельфегоров Х горгоротов - 17. вереница времени.mp3,archive_low_download,True,6439829,160.8109977324263,44100.0,2.0,320.3675913118949,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Lost Tigres - Track5_vbr (2).mp3,archive_low_download,True,3915923,184.73795918367347,44100.0,2.0,169.57740649745477,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Kooky Monster - EatsMushroomsForWallpaperInspirations.mp3,archive_low_download,True,6458701,404.59732426303856,44100.0,2.0,127.70625236861017,MP3,MPEG_LAYER_III,128.0,constant,MPEG 1.0,joint stereo,
music/low_stream/TETSURO - 07. Q.33.mp3,archive_low_download,True,1540457,38.541337868480724,44100.0,2.0,319.7516402272673,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Chromatic - 03.653_Chromatic_PI.mp3,archive_low_download,True,2235331,140.02151927437643,44100.0,2.0,127.71356926186758,MP3,MPEG_LAYER_III,128.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Artificial Memory Trace - 05Unspeakableextract.mp3,archive_low_download,True,19943936,731.5333333333333,44100.0,2.0,218.10556092226375,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/INvbaei - 01_-_INvbaei_-_Lmvuz2z.mp3,archive_low_download,True,3615942,180.94619047619048,44100.0,2.0,159.868168121541,MP3,MPEG_LAYER_III,160.0,constant,MPEG 1.0,joint stereo,
"music/low_stream/DJ R3V3R3ND MURD3R - 12 Hate My Guts (feat. Jay Omerta, Mista Mead, H3vy Stu).mp3",archive_low_download,True,6592062,162.93598639455783,44100.0,2.0,323.66389504830363,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Jochem - kzz011_-_jochem_-_06_-_hans_en_grietje.mp3,archive_low_download,True,1331609,33.201632653061225,44100.0,2.0,320.8538601494886,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/NOS project - 09_fiveDots.mp3,archive_low_download,True,6718477,265.0222448979592,44100.0,2.0,202.8049231138857,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Shearer - 01. SHEARER-Repsol's dirty dreams.mp3,archive_low_download,True,9146303,228.58916099773242,44100.0,2.0,320.0957721732303,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,stereo,
music/low_stream/Wenis - 07 Lady Luck.mp3,archive_low_download,True,4874936,203.10249433106577,44100.0,2.0,192.01875451332057,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,stereo,
music/low_stream/Spettro Records - 11 Crack in the Air.mp3,archive_low_download,True,18291449,434.8353514739229,44100.0,2.0,336.5218386775426,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Fossil Fuel - 12-fossil_fuel-libraries_are_stupid.mp3,archive_low_download,True,2039858,119.32,44100.0,2.0,136.76553804894402,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Cousin Silas - 05_Cousin-Silas_-_Micro-Dronescape-005.mp3,archive_low_download,True,29982720,718.5960770975057,44100.0,2.0,333.79219236602285,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Earl Grey - 10.Fly (2).mp3,archive_low_download,True,10709547,267.9657369614512,44100.0,2.0,319.7288465738631,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/The Avant Garde of Sussex County - brennanworldwidectrackthree_64kb.mp3,archive_low_download,True,3569427,446.0404535147392,22050.0,2.0,64.01978962891624,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/Cairo Braga - 01-Cairo_Braga-Morte_na_Praia.mp3,archive_low_download,True,1807872,77.64705215419501,44100.0,2.0,186.26561599890195,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Unknown - SIDE_B.03.TypeMars - Emotion Burst.mp3,archive_low_download,True,8749653,364.568875,48000.0,2.0,192.0,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,joint stereo,
music/low_stream/IRISH-METAL ARCHIVE - 4WaysOut_-_CompOfKerryBands_-_03_TwiceBitten_-_DeathToMyEnemies.mp3,archive_low_download,True,5469696,193.09714285714287,44100.0,2.0,226.6090909090909,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Notorious Twins - 04_Notorious_Twins_-_Vintage_Chic.mp3,archive_low_download,True,3801088,157.49428571428572,44100.0,2.0,193.07814161057996,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,joint stereo,
music/low_stream/pañirez yufla - 01_Achalaw_la_cool_Raymi_64kb.mp3,archive_low_download,True,755588,94.32780045351474,22050.0,2.0,64.08189283475197,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/Carsten Brase und die intoleranten Hater - 03_kreislauf091.mp3,archive_low_download,True,7270109,181.74952083333332,48000.0,2.0,320.00564146374984,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/PKA - 10-the_blood_soaked-80s.mp3,archive_low_download,True,2000896,49.92,44100.0,2.0,320.65641025641025,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,stereo,
music/low_stream/RedSK - 02Redsk-OpenSoresOpenSoresOpenSores.mp3,archive_low_download,True,4617115,289.2254195011338,44100.0,2.0,127.70979834244896,MP3,MPEG_LAYER_III,128.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Dark DJ - 12.Auregan.mp3,archive_low_download,True,4640058,116.0980045351474,44100.0,2.0,319.73386750813785,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,stereo,
music/low_stream/Malaventura - 13_algoritmo_jilguero.mp3,archive_low_download,True,629248,21.881995464852608,44100.0,2.0,230.0514140991258,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Wildness Records - 03-Cricothyroidotomy.mp3,archive_low_download,True,11454087,258.0,44100.0,2.0,355.165488372093,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,stereo,
music/low_stream/various artists - FW036-10_HeskinRadiophonic_AWhisperIsNeverEnough_vbr.mp3,archive_low_download,True,2123856,111.82730158730159,44100.0,2.0,151.93828125,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/The Avant Garde of Sussex County - brennanworldwideatrackone_vbr.mp3,archive_low_download,True,870100,64.05224489795918,44100.0,2.0,108.67378670473083,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Thomas Park - Track20210521081238738438.42.mp3,archive_low_download,True,4226097,176.0,44100.0,2.0,192.0953181818182,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Charles Rice Goff III - 01Powder.mp3,archive_low_download,True,4035646,168.39873015873016,44100.0,2.0,191.7185953217609,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,stereo,
music/low_stream/circle around the zero - 01FirstTruth_64kb.mp3,archive_low_download,True,2433358,305.5861678004535,22050.0,2.0,63.70335457301125,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/massju - WaW008-03-massju-Aeration.mp3,archive_low_download,True,4511872,140.978231292517,44100.0,2.0,256.03226589718105,MP3,MPEG_LAYER_III,256.0,constant,MPEG 1.0,stereo,
music/low_stream/S KU M X TKno BeurK - S KU M X TKno BeurK - The End Ov Thee Whirled Suites - 04 End Of Thee Whirled Remix.mp3,archive_low_download,True,30523613,756.4324716553288,44100.0,2.0,322.8165277802426,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/f393n6 - 06f393n6CoffeeCigaretteAnd6M.mp3,archive_low_download,True,9270480,386.1420408163265,44100.0,2.0,192.06362467866325,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Senmuth - 06_-_Kniga_Dvukh_Putey-_Kitab_al-Mayyit_remixed.mp3,archive_low_download,True,15512567,321.80850340136055,44100.0,2.0,385.63473211029924,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,stereo,
music/low_stream/crazy language - cl008_04-huron_-_deeply_science.mp3,archive_low_download,True,7393219,184.9862358276644,44100.0,2.0,319.7305558187635,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Dither Craf - MesozoicBlues.mp3,archive_low_download,True,5273983,329.591746031746,44100.0,2.0,128.01250185414568,MP3,MPEG_LAYER_III,128.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Dr. NoiseM Tapes - 17-1. Dr. NoiseM - Banjo Boy (Flexi-Terror Mix).mp3,archive_low_download,True,85677119,2095.5700453514737,44100.0,2.0,327.078998633539,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Deep-X Recordings - deepx335-04_-_Xen_Mayer_-_Bishop.mp3,archive_low_download,True,14885210,372.4503174603175,44100.0,2.0,319.72500604107415,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/BLUnderwood - 11_Klaxon_64kb.mp3,archive_low_download,True,792995,99.00371882086168,22050.0,2.0,64.07799702432213,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/MYRDAL - 02 Alive tonight.mp3,archive_low_download,True,15120743,278.2692970521542,44100.0,2.0,434.70819555535854,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Pherox - Pherox_Formaldehido_vbr.mp3,archive_low_download,True,8669153,393.97877551020406,44100.0,2.0,176.03289392985016,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
